Solute_SMILES,Solvent_SMILES,T_K,ln_gamma_inf
Clc1ccccc1,CC#N,328.2,1.423108334242607
Clc1ccccc1,CC#N,343.2,1.297463147413275
Clc1ccccc1,CC#N,393.2,1.1505720275988207
CCCCC,CC#N,293.2,3.2928695047765273
CCCCC,CC#N,298.2,2.8449093838194073
CCCCC,CC#N,298.2,2.8355635214011694
CCCCC,CC#N,313.2,3.056356895370426
C=CCCC,CC#N,293.2,2.624668592163159
C=CCCC,CC#N,298.2,1.8050046959780757
C=CCCC,CC#N,313.2,2.4239173781615704
CCCCCl,CC#N,323.2,1.5496879080283263
CCCCCl,CC#N,348.2,1.3812818192963463
CCCCCC,CC#N,298.2,3.3311325072138684
CCCCCC,CC#N,298.2,3.2386784521643803
CCCCCC,CC#N,298.2,3.1780538303479458
CCCCCC,CC#N,333.2,2.760009940032921
CCCCCC,CC#N,373.2,2.379546134130174
c1ccncc1,CC#N,315.8,0.6523251860396901
c1ccncc1,CC#N,334.6,0.5933268452777344
c1ccncc1,CC#N,352.6,0.5596157879354227
CCCCCCCC,CC#N,298.2,4.034417613641752
CCCCCCCC,CC#N,298.2,4.017103481878653
CCCCCCCC,CC#N,298.2,3.8480176754522337
CCCCCCCCC,CC#N,298.2,4.366278277705742
C1COCCO1,CC#N,298.2,0.3148107398400336
C1COCCO1,CC#N,313.2,0.371563556432483
CCOC(C)=O,CC#N,293.2,0.4574248470388755
CCOC(C)=O,CC#N,313.2,0.4252677354043441
CCOC(C)=O,CC#N,353.2,0.412109650826833
CCOC(C)=O,CC#N,393.2,0.3920420877760237
CCCCCCC,CC#N,298.2,3.677565694213663
CCCCCCC,CC#N,298.2,3.4531571205928664
CC(C)CC(C)(C)C,CC#N,293.2,4.411949448325136
CC(C)CC(C)(C)C,CC#N,298.2,3.4781584227982836
CC(C)CC(C)(C)C,CC#N,313.2,3.965563772356176
CC(C)C(C)C(C)C,CC#N,298.2,3.695606774863363
CC(C)CCC(C)C,CC#N,298.2,3.8480176754522337
C=CCCCC,CC#N,298.2,2.5416019934645457
CCC1CCCCC1,CC#N,298.2,3.734808386002336
ClC(Cl)(Cl)Cl,ClCCl,308.2,0.5068176023684519
CCO,ClCCl,298.2,2.2202898502672155
CO,ClCCl,298.2,2.7650604558189897
CO,ClCCl,348.2,1.9416152247724325
CO,ClCCl,398.2,1.3609765531356006
CC(C)=O,ClCCl,398.2,-0.2613647641344075
CC(C)=O,ClCCl,348.2,-0.3285040669720361
CC(C)=O,ClCCl,303.2,-0.7339691750802004
CC(C)=O,ClCCl,298.2,-0.37106368139083207
ClC(Cl)Cl,ClCCl,308.2,0.04879016416943204
c1ccccc1,ClCCl,348.0,-0.06187540371808753
c1ccccc1,ClCCl,298.2,-0.08338160893905101
CC(Cl)(Cl)Cl,ClCCl,308.2,0.16551443847757333
CC#N,ClCCl,298.2,0.131028262406404
CC#N,ClCCl,348.2,0.23901690047049992
CC#N,ClCCl,398.1,0.3074846997479607
CC(Cl)Cl,ClCCl,308.2,0.01980262729617973
C[N+](=O)[O-],ClCCl,298.1,0.7701082216960737
C[N+](=O)[O-],ClCCl,298.2,0.6418538861723947
C[N+](=O)[O-],ClCCl,348.0,0.5766133643039938
C[N+](=O)[O-],ClCCl,398.1,0.5481214085096876
ClC=C(Cl)Cl,ClCCl,308.2,0.37843643572024505
ClCCCl,ClCCl,308.2,-0.01005033585350145
CCCC(C)C,ClCCl,298.2,1.2556160374777743
CC(C)CC(C)C,ClCCl,298.2,1.2809338454620642
Cc1ccccc1,ClCCl,298.2,-0.15082288973458366
Cc1ccccc1,ClCCl,298.2,-0.040821994520255166
Cc1ccccc1,ClCCl,347.9,-0.09431067947124129
Clc1ccccc1,ClCCl,398.1,0.06765864847381486
Clc1ccccc1,ClCCl,348.0,0.10436001532424286
Clc1ccccc1,ClCCl,298.0,0.10436001532424286
CCCCC,ClCCl,298.2,1.169381359556317
CCCCC,ClCCl,298.2,1.2267122912954254
CCCCC,ClCCl,348.2,0.9162907318741551
CCCCC,ClCCl,398.2,0.6471032420585384
C1CCOC1,ClCCl,303.2,-0.8675005677047231
CCCCCC,ClCCl,298.2,1.144222799920162
CCCCCC,ClCCl,298.2,1.2296405510745139
c1ccncc1,ClCCl,303.2,-0.5447271754416722
CCCCCCCC,ClCCl,298.2,1.3737155789130306
CCCCCCCC,ClCCl,298.2,1.4206957878372228
CCCCCCCCC,ClCCl,298.2,1.425515074273172
C1COCCO1,ClCCl,303.2,-0.8915981192837836
C1COCCO1,ClCCl,298.2,-0.8675005677047231
CCOC(C)=O,ClCCl,398.2,-0.40047756659712525
CCOC(C)=O,ClCCl,348.2,-0.35667494393873245
CCOC(C)=O,ClCCl,298.2,-0.31471074483970024
CCCCCCC,ClCCl,298.2,1.235471471385307
CC(C)C(C)C(C)C,ClCCl,298.2,1.2781522025001875
CC(C)CCC(C)C,ClCCl,298.2,1.3297240096314962
CCC1CCCCC1,ClCCl,298.2,1.220829921392359
CCO,ICI,298.2,3.479700443150099
C[N+](=O)[O-],ICI,298.2,2.4176979000945504
CCC(C)=O,ICI,298.2,1.3609765531356006
Cc1ccccc1,ICI,298.2,1.3506671834767394
CCCCCCCC,ICI,298.2,4.041471072615033
C1COCCO1,ICI,298.2,0.45107561936021673
CCO,S=C=S,298.2,4.3651347670036635
CCO,S=C=S,298.3,4.360547602996758
CCO,S=C=S,308.4,4.212127597878484
CCO,S=C=S,318.7,4.014579593753238
CC(C)=O,S=C=S,298.3,2.1210632163706555
CC(C)=O,S=C=S,308.4,2.017566137961748
CC(C)=O,S=C=S,318.7,1.9726911717329554
C[N+](=O)[O-],S=C=S,298.2,3.6399517804905126
C[N+](=O)[O-],S=C=S,298.3,3.720862499966987
C[N+](=O)[O-],S=C=S,308.4,3.5409593240373143
C[N+](=O)[O-],S=C=S,318.7,3.4210000089583352
CCCC(C)C,S=C=S,298.2,0.8712933659434193
CC(C)CC(C)C,S=C=S,298.2,1.0043016091968684
Cc1ccccc1,S=C=S,298.2,0.3852624007906449
Cc1ccccc1,S=C=S,298.3,0.6729444732424258
Cc1ccccc1,S=C=S,308.4,0.62057648772511
Cc1ccccc1,S=C=S,318.7,0.5481214085096876
CCCCC,S=C=S,298.2,0.9001613499442714
CCCCCC,S=C=S,298.2,0.8671004876833833
CCCCCCCC,S=C=S,298.2,0.712949807856125
CCCCCCCC,S=C=S,298.2,0.7701082216960737
CCCCCCCCC,S=C=S,298.2,0.6830968447064438
C1COCCO1,S=C=S,298.2,1.2919836816486494
C1COCCO1,S=C=S,298.3,1.3270750014599193
C1COCCO1,S=C=S,308.4,1.269760544863939
C1COCCO1,S=C=S,318.7,1.205970806988609
CCCCCCC,S=C=S,298.2,0.8064758658669485
CC(C)C(C)C(C)C,S=C=S,298.2,0.9001613499442714
CC(C)CCC(C)C,S=C=S,298.2,0.9202827531436925
CCC1CCCCC1,S=C=S,298.2,0.5481214085096876
CCO,CC(Cl)Cl,298.2,2.211565694606877
C[N+](=O)[O-],CC(Cl)Cl,298.2,0.5423242908253617
Cc1ccccc1,CC(Cl)Cl,298.2,-0.030459207484708574
CCCCCCCC,CC(Cl)Cl,298.2,1.7967470107390942
ClC(Cl)(Cl)Cl,C[N+](=O)[O-],293.2,2.175887439948088
CCO,C[N+](=O)[O-],298.2,2.2375130962503307
CCO,C[N+](=O)[O-],298.2,2.1090003439213802
CCO,C[N+](=O)[O-],348.2,1.4701758451005926
CCO,C[N+](=O)[O-],398.2,0.959350221334602
CO,C[N+](=O)[O-],298.2,1.979621206397625
CO,C[N+](=O)[O-],348.2,1.3887912413184778
CO,C[N+](=O)[O-],388.2,1.0402767116551463
CC(C)=O,C[N+](=O)[O-],348.2,0.058268908123975824
CC(C)=O,C[N+](=O)[O-],298.2,0.09531017980432493
ClC(Cl)Cl,C[N+](=O)[O-],293.2,0.7884573603642703
c1ccccc1,C[N+](=O)[O-],293.2,1.3506671834767394
c1ccccc1,C[N+](=O)[O-],298.2,1.1631508098056809
c1ccccc1,C[N+](=O)[O-],333.2,1.0647107369924282
c1ccccc1,C[N+](=O)[O-],358.9,1.1184149159642893
c1ccccc1,C[N+](=O)[O-],371.5,0.9745596399981308
c1ccccc1,C[N+](=O)[O-],373.2,0.9555114450274363
CCBr,C[N+](=O)[O-],293.2,1.269760544863939
CCI,C[N+](=O)[O-],293.2,1.8180767775454285
CC#N,C[N+](=O)[O-],348.2,0.009950330853168092
CC#N,C[N+](=O)[O-],398.2,0.03922071315328133
CC#N,C[N+](=O)[O-],298.2,0.06765864847381486
ClCCl,C[N+](=O)[O-],293.2,0.5187937934151675
ClCCl,C[N+](=O)[O-],298.1,0.5068176023684519
ClCCl,C[N+](=O)[O-],348.0,0.4762341789963717
ClCCl,C[N+](=O)[O-],398.1,0.4382549309311553
S=C=S,C[N+](=O)[O-],293.2,2.714694743820879
CCCC(C)C,C[N+](=O)[O-],298.2,3.7764323511217976
CC(C)CC(C)C,C[N+](=O)[O-],298.2,4.120499519698952
CC1CCCCC1,C[N+](=O)[O-],343.2,3.332204510175204
CC1CCCCC1,C[N+](=O)[O-],353.2,3.214867803470662
Cc1ccccc1,C[N+](=O)[O-],298.2,1.62924053973028
Cc1ccccc1,C[N+](=O)[O-],343.2,1.4586150226995167
Cc1ccccc1,C[N+](=O)[O-],353.2,1.4182774069729414
CCCCC,C[N+](=O)[O-],298.2,3.4490347110763153
CCCCCC,C[N+](=O)[O-],293.2,4.060443010546419
CCCCCC,C[N+](=O)[O-],298.2,3.918402612392185
CCCCCC,C[N+](=O)[O-],298.2,3.871201010907891
CCCCCC,C[N+](=O)[O-],333.2,3.091042453358316
CCCCCC,C[N+](=O)[O-],373.2,2.4849066497880004
CCCCCCCC,C[N+](=O)[O-],298.2,4.8328633720008725
CCCCCCCC,C[N+](=O)[O-],298.2,4.711330381816482
CCCCCCCCC,C[N+](=O)[O-],298.2,5.251540174989108
CCOC(C)=O,C[N+](=O)[O-],298.2,0.5007752879124892
CCOC(C)=O,C[N+](=O)[O-],348.2,0.4252677354043441
CCOC(C)=O,C[N+](=O)[O-],398.2,0.37843643572024505
CCCCCCC,C[N+](=O)[O-],298.2,4.382526509715532
CC(C)C(C)C(C)C,C[N+](=O)[O-],298.2,4.3715974391833425
CC(C)CCC(C)C,C[N+](=O)[O-],298.2,4.566741159368309
CCC1CCCCC1,C[N+](=O)[O-],298.2,4.368561383720311
CCO,CC(C)(C)O,313.2,-0.23572233352106983
CO,CC(C)(C)O,313.2,-0.5108256237659907
CCCO,CC(C)(C)O,313.2,-0.2231435513142097
CCCCO,CC(C)(C)O,313.2,-0.2231435513142097
c1ccccc1,CC(C)(C)O,313.2,1.1505720275988207
CC#N,CC(C)(C)O,333.2,1.0612565021243408
C[N+](=O)[O-],CC(C)(C)O,298.2,2.175887439948088
Cc1ccc(C)cc1,CC(C)(C)O,313.2,1.3110318766193438
Cc1cccc(C)n1,CC(C)(C)O,313.2,0.29266961396282004
Cc1ccccc1,CC(C)(C)O,298.2,1.3962446919730587
Cc1ccccc1,CC(C)(C)O,313.2,1.2412685890696329
CCCC#N,CC(C)(C)O,298.2,1.3056264580524357
CCCC#N,CC(C)(C)O,303.2,1.2029723039923526
CCCC#N,CC(C)(C)O,308.2,1.1151415906193203
CCCC#N,CC(C)(C)O,313.2,1.0577902941478545
CCCC#N,CC(C)(C)O,318.2,1.0224509277025455
CCCC#N,CC(C)(C)O,323.2,0.9631743177730056
CCCCCC,CC(C)(C)O,303.3,1.3376291891386096
CCCCCC,CC(C)(C)O,313.1,1.2669476034873244
CCCCCC,CC(C)(C)O,313.2,1.2919836816486494
CCCCCC,CC(C)(C)O,322.8,1.1969481893889715
c1ccncc1,CC(C)(C)O,313.2,-0.13926206733350766
CCCCCCCC,CC(C)(C)O,298.2,1.7457155307266483
CCCCCCCC,CC(C)(C)O,313.2,1.4036429994545037
C1COCCO1,CC(C)(C)O,298.2,0.494696241836107
CCCCCCC,CC(C)(C)O,313.2,1.3887912413184778
CCO,CC(C)CO,313.2,0.03922071315328133
CO,CC(C)CO,313.2,0.06765864847381486
CC(C)O,CC(C)CO,313.2,-0.030459207484708574
CCCO,CC(C)CO,313.2,0.009950330853168092
CCCCO,CC(C)CO,313.2,0.03922071315328133
CC#N,CC(C)CO,333.2,1.2892326482767593
Cc1ccc(C)cc1,CC(C)CO,313.2,1.5518087995974639
Cc1cccc(C)n1,CC(C)CO,313.2,-0.4155154439616658
Cc1ccccc1,CC(C)CO,313.2,1.4036429994545037
CCCC#N,CC(C)CO,278.2,1.81319474994812
CCCC#N,CC(C)CO,288.2,1.6174060820832772
CCCC#N,CC(C)CO,293.2,1.601405740736836
CCCC#N,CC(C)CO,298.2,1.4883995840570443
CCCC#N,CC(C)CO,303.2,1.415853163361435
CCCC#N,CC(C)CO,308.2,1.3428648031925547
CCCC#N,CC(C)CO,313.2,1.2556160374777743
CCCC#N,CC(C)CO,323.2,1.128171090909654
c1ccncc1,CC(C)CO,313.2,-0.2613647641344075
CC#N,CCC(C)O,333.2,1.1817271953786161
Cc1cccc(C)n1,CCC(C)O,313.2,-0.15082288973458366
CCCC#N,CCC(C)O,278.2,2.0399207835175526
CCCC#N,CCC(C)O,288.2,1.763017000362401
CCCC#N,CCC(C)O,293.2,1.55814461804655
CCCC#N,CCC(C)O,298.2,1.5238800240724537
CCCC#N,CCC(C)O,303.2,1.3609765531356006
CCCC#N,CCC(C)O,308.2,1.3110318766193438
CCCC#N,CCC(C)O,313.2,1.1939224684724346
CCCC#N,CCC(C)O,323.2,1.0647107369924282
c1ccncc1,CCC(C)O,313.2,-0.18632957819149348
ClC(Cl)(Cl)Cl,ClC=C(Cl)Cl,328.2,-0.01005033585350145
ClC(Cl)Cl,ClC=C(Cl)Cl,328.2,0.0769610411361284
CC(Cl)(Cl)Cl,ClC=C(Cl)Cl,328.2,0.01980262729617973
CC(Cl)Cl,ClC=C(Cl)Cl,328.2,0.23111172096338664
ClCCCl,ClC=C(Cl)Cl,328.2,0.35065687161316933
ClC(Cl)(Cl)Cl,CNC(C)=O,304.2,1.095273387402595
ClC(Cl)(Cl)Cl,CNC(C)=O,318.4,1.1474024528375417
ClC(Cl)(Cl)Cl,CNC(C)=O,331.9,1.1908875647772805
CCOCC,CNC(C)=O,303.2,1.4327007339340465
CCOCC,CNC(C)=O,318.4,1.415853163361435
CCOCC,CNC(C)=O,333.2,1.4011829736136412
Nc1ccccc1,CNC(C)=O,413.5,0.01980262729617973
CCO,CNC(C)=O,303.4,-0.10536051565782628
CCO,CNC(C)=O,313.2,-0.13926206733350766
CCO,CNC(C)=O,318.4,-0.13926206733350766
CCO,CNC(C)=O,332.8,-0.16251892949777494
CO,CNC(C)=O,398.6,-0.35667494393873245
CO,CNC(C)=O,303.2,-0.35667494393873245
CO,CNC(C)=O,318.4,-0.342490308946776
CO,CNC(C)=O,332.8,-0.3285040669720361
CC(C)O,CNC(C)=O,303.2,-0.01005033585350145
CC(C)O,CNC(C)=O,318.4,-0.040821994520255166
CC(C)O,CNC(C)=O,333.3,-0.07257069283483537
CC(C)=O,CNC(C)=O,303.4,0.7419373447293773
CC(C)=O,CNC(C)=O,318.4,0.7030975114131134
CC(C)=O,CNC(C)=O,333.2,0.6523251860396901
ClC(Cl)Cl,CNC(C)=O,303.1,-0.579818495252942
ClC(Cl)Cl,CNC(C)=O,318.4,-0.31471074483970024
ClC(Cl)Cl,CNC(C)=O,333.1,-0.2876820724517809
CCCCO,CNC(C)=O,303.1,0.23901690047049992
CCCCO,CNC(C)=O,318.4,0.09531017980432493
CCCCO,CNC(C)=O,333.2,-0.030459207484708574
c1ccccc1,CNC(C)=O,303.3,1.2584609896100056
c1ccccc1,CNC(C)=O,318.4,1.205970806988609
c1ccccc1,CNC(C)=O,333.3,1.091923300517313
CC#N,CNC(C)=O,303.1,0.7608058290337602
CC#N,CNC(C)=O,318.4,0.7030975114131134
CC#N,CNC(C)=O,333.2,0.6575200029167941
CC=O,CNC(C)=O,303.1,0.7466879474879751
CC=O,CNC(C)=O,318.4,0.7080357930536959
CC=O,CNC(C)=O,333.2,0.6523251860396901
ClCCl,CNC(C)=O,303.3,0.01980262729617973
ClCCl,CNC(C)=O,318.4,0.03922071315328133
ClCCl,CNC(C)=O,333.2,0.04879016416943204
CC(C)CO,CNC(C)=O,318.4,0.009950330853168092
CC(C)CO,CNC(C)=O,318.4,0.009950330853168092
CC(C)CO,CNC(C)=O,333.2,-0.030459207484708574
CC(C)CO,CNC(C)=O,333.2,-0.030459207484708574
ClC=C(Cl)Cl,CNC(C)=O,303.4,0.7793248768009977
ClC=C(Cl)Cl,CNC(C)=O,318.4,0.8329091229351039
ClC=C(Cl)Cl,CNC(C)=O,333.2,0.8878912573524571
COC(C)=O,CNC(C)=O,318.4,0.9001613499442714
COC(C)=O,CNC(C)=O,331.9,0.8919980393051105
CCc1ccccc1,CNC(C)=O,303.1,1.6253112615903906
CCc1ccccc1,CNC(C)=O,318.4,1.5953389880545987
CCc1ccccc1,CNC(C)=O,331.9,1.572773928062509
ClCCCl,CNC(C)=O,303.4,0.47000362924573563
ClCCCl,CNC(C)=O,318.4,0.4824261492442928
ClCCCl,CNC(C)=O,333.2,0.494696241836107
COC=O,CNC(C)=O,318.4,0.7561219797213337
COC=O,CNC(C)=O,331.9,0.7839015438284094
CC(C)OC(C)C,CNC(C)=O,303.1,1.8976198599275322
CC(C)OC(C)C,CNC(C)=O,318.4,1.8687205103641833
CC(C)OC(C)C,CNC(C)=O,333.2,1.8468787684491346
CC1CCCCC1,CNC(C)=O,303.1,2.485739636091892
CC1CCCCC1,CNC(C)=O,318.4,2.4042387467205457
CC1CCCCC1,CNC(C)=O,333.2,2.3646204839134985
Cc1ccccc1,CNC(C)=O,303.2,1.3376291891386096
Cc1ccccc1,CNC(C)=O,318.4,1.3110318766193438
Cc1ccccc1,CNC(C)=O,333.2,1.2864740258376797
Clc1ccccc1,CNC(C)=O,332.8,1.1184149159642893
Oc1ccccc1,CNC(C)=O,413.5,-2.3025850929940455
CCCOC(C)=O,CNC(C)=O,304.2,1.1908875647772805
CCCOC(C)=O,CNC(C)=O,318.4,1.1568811967920856
CCCOC(C)=O,CNC(C)=O,333.2,1.1151415906193203
CCCCC,CNC(C)=O,303.4,2.481567748522486
CCCCC,CNC(C)=O,318.4,2.4309783077624445
CCCCC,CNC(C)=O,333.2,2.3841650799864684
C1CCOC1,CNC(C)=O,303.1,0.7561219797213337
C1CCOC1,CNC(C)=O,318.4,0.7371640659767196
C1CCOC1,CNC(C)=O,333.1,0.7227059828014898
CCCCCC,CNC(C)=O,303.0,2.7239235502585
CCCCCC,CNC(C)=O,318.4,2.6311691567662523
CCCCCC,CNC(C)=O,333.8,2.543961412569315
c1ccncc1,CNC(C)=O,318.4,0.4252677354043441
c1ccncc1,CNC(C)=O,331.9,0.4574248470388755
c1ccncc1,CNC(C)=O,398.6,0.4252677354043441
CCCCOC(C)=O,CNC(C)=O,303.0,1.2669476034873244
CCCCOC(C)=O,CNC(C)=O,318.4,1.2669476034873244
CCCCOC(C)=O,CNC(C)=O,333.2,1.2412685890696329
C1COCCO1,CNC(C)=O,303.0,0.9122827104766164
C1COCCO1,CNC(C)=O,318.4,0.883767540168595
C1COCCO1,CNC(C)=O,333.3,0.8329091229351039
CCOC(C)=O,CNC(C)=O,304.2,1.0260415958332743
CCOC(C)=O,CNC(C)=O,318.4,1.0152306797290584
CCOC(C)=O,CNC(C)=O,331.9,1.000631880307906
CCCCCCC,CNC(C)=O,303.1,2.9183111265854063
CCCCCCC,CNC(C)=O,318.4,2.8361502037295256
CCCCCCC,CNC(C)=O,333.2,2.7744619666214616
COC(C)(C)C,CNC(C)=O,303.3,1.5644405465033646
COC(C)(C)C,CNC(C)=O,318.4,1.4906543764441336
COC(C)(C)C,CNC(C)=O,333.2,1.430311246536665
ClC(Cl)Cl,COC(C)=O,322.7,-0.579818495252942
ClC(Cl)Cl,COC(C)=O,312.9,-0.6539264674066639
CCCC(C)C,COC(C)=O,298.2,1.7101878155342434
CC(C)CC(C)C,COC(C)=O,298.2,1.8421356765531218
CCCCC,COC(C)=O,298.2,1.5282278570085572
CCCCCC,COC(C)=O,298.2,1.7681496035889213
CCCCCCCC,COC(C)=O,298.2,2.1435893615035875
CCCCCCCCC,COC(C)=O,298.2,2.336019869080283
CCCCCCC,COC(C)=O,298.2,1.9643112344262046
CC(C)C(C)C(C)C,COC(C)=O,298.2,1.9300710850255671
CC(C)CCC(C)C,COC(C)=O,298.2,2.0149030205422647
CCC1CCCCC1,COC(C)=O,298.2,2.005525858729668
ClC(Cl)(Cl)Cl,CC[N+](=O)[O-],293.2,1.3686394258811698
CCO,CC[N+](=O)[O-],293.2,1.9065751436566365
CO,CC[N+](=O)[O-],293.2,1.803358605071407
ClC(Cl)Cl,CC[N+](=O)[O-],293.2,0.0
c1ccccc1,CC[N+](=O)[O-],293.2,0.598836501088704
CCBr,CC[N+](=O)[O-],293.2,0.5306282510621704
CCI,CC[N+](=O)[O-],293.2,1.0260415958332743
ClCCl,CC[N+](=O)[O-],293.2,-0.08338160893905101
S=C=S,CC[N+](=O)[O-],293.2,1.6154199841116479
CCCCC,CC[N+](=O)[O-],293.2,2.263844264677615
C=CCCC,CC[N+](=O)[O-],293.2,1.6486586255873816
CCCCCC,CC[N+](=O)[O-],293.2,2.4336133554004498
CCCCCCC,CC[N+](=O)[O-],293.2,2.9882040071331994
ClC(Cl)(Cl)Cl,CC(C)[N+](=O)[O-],293.2,0.8754687373538999
CCO,CC(C)[N+](=O)[O-],293.2,2.130609828254235
CO,CC(C)[N+](=O)[O-],293.2,2.122261538862764
CO,CC(C)[N+](=O)[O-],293.2,2.122261538862764
ClC(Cl)Cl,CC(C)[N+](=O)[O-],293.2,-0.12783337150988489
CCBr,CC(C)[N+](=O)[O-],293.2,0.4252677354043441
CCI,CC(C)[N+](=O)[O-],293.2,0.7975071958841882
ClCCl,CC(C)[N+](=O)[O-],293.2,-0.09431067947124129
S=C=S,CC(C)[N+](=O)[O-],293.2,1.3937663759585917
CC1CCCCC1,CC(C)[N+](=O)[O-],293.2,1.916922612182061
CCCCC,CC(C)[N+](=O)[O-],293.2,1.8718021769015913
C=CCCC,CC(C)[N+](=O)[O-],293.2,1.3001916620664788
CCCCCC,CC(C)[N+](=O)[O-],293.2,2.0149030205422647
CCCCCCC,CC(C)[N+](=O)[O-],293.2,2.175887439948088
CCCCO,CC1=CCC2CC1C2(C)C,353.2,1.9851308622085946
CCCCO,CC1=CCC2CC1C2(C)C,373.2,1.8389610707123492
c1ccccc1,CC1=CCC2CC1C2(C)C,353.2,0.16551443847757333
c1ccccc1,CC1=CCC2CC1C2(C)C,373.2,0.1570037488096647
CCc1ccccc1,CC1=CCC2CC1C2(C)C,353.2,0.2151113796169455
CCc1ccccc1,CC1=CCC2CC1C2(C)C,373.2,0.2151113796169455
Cc1ccccc1,CC1=CCC2CC1C2(C)C,353.2,0.30010459245033816
Cc1ccccc1,CC1=CCC2CC1C2(C)C,373.2,0.3220834991691132
C=CCCCCCC,CC1=CCC2CC1C2(C)C,353.2,0.13976194237515863
C=CCCCCCC,CC1=CCC2CC1C2(C)C,373.2,0.09531017980432493
CCCCCCC,CC1=CCC2CC1C2(C)C,353.2,0.14842000511827322
CCCCCCC,CC1=CCC2CC1C2(C)C,373.2,0.17395330712343798
CCOCC,CCOC(=O)c1ccccc1C(=O)OCC,303.2,0.3852624007906449
CCOCC,CCOC(=O)c1ccccc1C(=O)OCC,313.2,0.37843643572024505
CCOCC,CCOC(=O)c1ccccc1C(=O)OCC,323.2,0.37843643572024505
CCOCC,CCOC(=O)c1ccccc1C(=O)OCC,333.2,0.37843643572024505
CCO,CCOC(=O)c1ccccc1C(=O)OCC,303.2,1.0296194171811581
CCO,CCOC(=O)c1ccccc1C(=O)OCC,313.2,0.9477893989335261
CCO,CCOC(=O)c1ccccc1C(=O)OCC,323.2,0.8754687373538999
CCO,CCOC(=O)c1ccccc1C(=O)OCC,333.2,0.7929925155296614
CO,CCOC(=O)c1ccccc1C(=O)OCC,303.2,0.9321640810304452
CO,CCOC(=O)c1ccccc1C(=O)OCC,313.2,0.8544153281560676
CO,CCOC(=O)c1ccccc1C(=O)OCC,323.2,0.7929925155296614
CO,CCOC(=O)c1ccccc1C(=O)OCC,333.2,0.7227059828014898
CC(C)O,CCOC(=O)c1ccccc1C(=O)OCC,303.2,1.0402767116551463
CC(C)O,CCOC(=O)c1ccccc1C(=O)OCC,313.2,0.9439058989071284
CC(C)O,CCOC(=O)c1ccccc1C(=O)OCC,323.2,0.8671004876833833
CC(C)O,CCOC(=O)c1ccccc1C(=O)OCC,333.2,0.7747271675523681
CC(C)=O,CCOC(=O)c1ccccc1C(=O)OCC,303.2,-0.06187540371808753
CC(C)=O,CCOC(=O)c1ccccc1C(=O)OCC,313.2,-0.06187540371808753
CC(C)=O,CCOC(=O)c1ccccc1C(=O)OCC,323.2,-0.06187540371808753
CC(C)=O,CCOC(=O)c1ccccc1C(=O)OCC,333.2,-0.06187540371808753
ClC(Cl)Cl,CCOC(=O)c1ccccc1C(=O)OCC,333.2,-0.7133498878774648
ClC(Cl)Cl,CCOC(=O)c1ccccc1C(=O)OCC,323.2,-0.7550225842780328
ClC(Cl)Cl,CCOC(=O)c1ccccc1C(=O)OCC,313.2,-0.7985076962177716
ClC(Cl)Cl,CCOC(=O)c1ccccc1C(=O)OCC,303.2,-0.8675005677047231
CCCO,CCOC(=O)c1ccccc1C(=O)OCC,303.2,1.0367368849500223
CCCO,CCOC(=O)c1ccccc1C(=O)OCC,313.2,0.9321640810304452
CCCO,CCOC(=O)c1ccccc1C(=O)OCC,323.2,0.85015092936961
CCCO,CCOC(=O)c1ccccc1C(=O)OCC,333.2,0.7608058290337602
c1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC,303.2,-0.09431067947124129
c1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC,313.2,-0.08338160893905101
c1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC,323.2,-0.08338160893905101
c1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC,333.2,-0.08338160893905101
CC=O,CCOC(=O)c1ccccc1C(=O)OCC,303.2,-0.09431067947124129
CC=O,CCOC(=O)c1ccccc1C(=O)OCC,313.2,-0.09431067947124129
CC=O,CCOC(=O)c1ccccc1C(=O)OCC,323.2,-0.10536051565782628
CC=O,CCOC(=O)c1ccccc1C(=O)OCC,333.2,-0.10536051565782628
ClCCl,CCOC(=O)c1ccccc1C(=O)OCC,333.2,-0.616186139423817
ClCCl,CCOC(=O)c1ccccc1C(=O)OCC,323.2,-0.6348782724359695
ClCCl,CCOC(=O)c1ccccc1C(=O)OCC,313.2,-0.6539264674066639
ClCCl,CCOC(=O)c1ccccc1C(=O)OCC,303.2,-0.6733445532637656
CC(C)CO,CCOC(=O)c1ccccc1C(=O)OCC,298.2,0.8586616190375187
CC(C)CO,CCOC(=O)c1ccccc1C(=O)OCC,348.2,0.5187937934151675
CCCC(C)=O,CCOC(=O)c1ccccc1C(=O)OCC,303.2,-0.01005033585350145
CCCC(C)=O,CCOC(=O)c1ccccc1C(=O)OCC,313.2,-0.01005033585350145
CCCC(C)=O,CCOC(=O)c1ccccc1C(=O)OCC,323.2,0.0
CCCC(C)=O,CCOC(=O)c1ccccc1C(=O)OCC,333.2,0.009950330853168092
CC(C)OC(C)C,CCOC(=O)c1ccccc1C(=O)OCC,303.2,0.8241754429663494
CC(C)OC(C)C,CCOC(=O)c1ccccc1C(=O)OCC,313.2,0.8153648132841944
CC(C)OC(C)C,CCOC(=O)c1ccccc1C(=O)OCC,323.2,0.8109302162163288
