Solute_SMILES,Solvent_SMILES,T_K,ln_gamma_inf,ln_gamma_inf_pred_mosced
COC(C)(C)C,ClC(Cl)(Cl)Cl,308.2,-0.2357223335210698,-0.2197414344808153
CCC1CCCCC1,ClC(Cl)(Cl)Cl,298.2,0.2070141693843261,0.1032251587812202
CO,CCOCC,298.2,1.551808799597464,1.1760590726185027
CO,CCOCC,338.2,1.3402504226184837,1.0592595279476351
CO,CCOCC,388.2,1.0577902941478543,0.8485321095402734
CC(C)=O,CCOCC,298.1,0.8197798314933114,0.6304927724777757
CC(C)=O,CCOCC,338.2,0.7178397931503168,0.5095458470968091
CC(C)=O,CCOCC,388.3,0.6259384308664954,0.402276511280479
CC#N,CCOCC,298.1,1.3787660946990992,1.3192411472488303
CC#N,CCOCC,338.2,1.199964782928397,1.0182027569744978
CC#N,CCOCC,388.2,0.9820784724121582,0.7554159012658136
Cc1ccccc1,CCOCC,298.2,0.1823215567939546,0.20434978214471
CCCCCCCC,CCOCC,298.2,0.4252677354043441,0.3359070302223179
C1COCCO1,CCOCC,298.2,0.6729444732424258,0.7695045700441714
ClC(Cl)(Cl)Cl,CCO,298.2,1.6370530794670737,3.329184881103126
ClC(Cl)(Cl)Cl,CCO,313.2,1.4883995840570443,2.93364623671664
ClC(Cl)(Cl)Cl,CCO,333.2,1.3987168811184478,2.4998482906576083
CC(C)=O,CCO,293.2,0.8671004876833833,0.8476908603014569
CC(C)=O,CCO,303.2,0.9932517730102834,0.7933262637636731
CC(C)=O,CCO,313.2,0.9162907318741552,0.7442248188167747
CC(C)=O,CCO,314.3,0.8878912573524571,0.7391149150355598
CC(C)=O,CCO,318.5,0.8544153281560676,0.7200997835921357
CC(C)=O,CCO,322.5,0.7747271675523681,0.7026907722376154
CC(C)=O,CCO,323.0,0.7975071958841882,0.7005609002157794
CC(C)=O,CCO,323.2,0.8329091229351039,0.6997117709132941
CC(C)=O,CCO,323.2,0.7654678421395714,0.6997117709132941
CC(C)=O,CCO,335.8,0.7080357930536959,0.6492867565144828
CC(C)=O,CCO,348.3,0.6523251860396901,0.6046396122860361
CC(C)=O,CCO,351.5,0.5481214085096876,0.593975781102751
ClC(Cl)Cl,CCO,298.2,0.5364933705145685,1.9096439985504972
ClC(Cl)Cl,CCO,323.2,0.7654678421395714,1.5668061458202152
ClC(Cl)Cl,CCO,323.2,0.7608058290337602,1.5668061458202152
CCCO,CCO,313.2,0.0198026272961797,0.0307468320369558
CCCCO,CCO,313.2,0.0953101798043249,0.048734831177879
CCBr,CCO,293.2,1.4327007339340465,3.150036937352625
CCI,CCO,293.2,1.8196988379172965,3.2362123552191937
CC#N,CCO,293.2,1.545432582458188,1.241149351774876
CC#N,CCO,323.2,1.308332819650179,1.0527474953526863
CC#N,CCO,343.2,1.118414915964289,0.9496294016009298
CC#N,CCO,393.2,0.7371640659767196,0.7499705580449696
ClCCl,CCO,298.2,0.9162907318741552,2.107649182244612
CC(C)(C)O,CCO,313.2,-0.2484613592984996,0.0364294892456333
CC(C)CO,CCO,313.2,0.0676586484738148,0.062791091268534
CC(C)CO,CCO,351.4,0.1988508587451651,0.0466616443546664
CC(C)CO,CCO,351.5,0.1988508587451651,0.0466192901215573
CC(C)CO,CCO,424.0,0.3220834991691132,0.0181013427719029
CC(C)CO,CCO,424.0,0.3220834991691132,0.0181013427719029
CC1CCCC1,CCO,313.2,2.0831845279586703,3.5190105376870164
Cc1ccc(C)cc1,CCO,313.2,1.9615022438151493,2.7582841119832007
CCCC(C)C,CCO,298.2,2.325324579963535,3.899581104917466
CC(C)CC(C)C,CCO,298.2,2.47232786758114,3.873171709181684
CC1CCCCC1,CCO,313.2,2.374905754573672,3.4900831426279204
CC1CCCCC1,CCO,333.2,2.278292400425001,2.959201613216348
Cc1ccccc1,CCO,296.4,2.0541237336955462,3.039150980943052
Cc1ccccc1,CCO,298.2,1.7526720805200082,2.9924895408544714
Cc1ccccc1,CCO,303.2,1.786746927404511,2.867857016523698
Cc1ccccc1,CCO,313.2,1.747459210331475,2.6388559298558096
Cc1ccccc1,CCO,318.5,1.7227665977411035,2.5274216850209124
Cc1ccccc1,CCO,318.5,1.7227665977411035,2.5274216850209124
Cc1ccccc1,CCO,318.6,1.9459101490553128,2.5253806179932954
Cc1ccccc1,CCO,318.6,1.9315214116032136,2.5253806179932954
Cc1ccccc1,CCO,323.2,1.7647307968401356,2.433840344056031
Cc1ccccc1,CCO,323.2,1.7101878155342434,2.433840344056031
Cc1ccccc1,CCO,330.0,1.6752256529721037,2.3065110917487432
Cc1ccccc1,CCO,333.2,1.7298840655099674,2.2496778459587685
Cc1ccccc1,CCO,333.2,1.6808279085207734,2.2496778459587685
Cc1ccccc1,CCO,337.2,1.791759469228055,2.18124440086467
Cc1ccccc1,CCO,343.2,1.6845453849209058,2.0837206468977483
Cc1ccccc1,CCO,349.4,1.6370530794670737,1.988969012652938
Cc1ccccc1,CCO,351.2,1.6467336971777973,1.9625397280714705
Cc1ccccc1,CCO,351.8,1.7227665977411035,1.9538339862460825
Clc1ccccc1,CCO,323.2,1.6486586255873816,2.475524613951829
Clc1ccccc1,CCO,335.8,1.62924053973028,2.2469526684356604
Clc1ccccc1,CCO,348.0,1.589235205116581,2.0520836330861574
CCCCC,CCO,293.2,2.26176309847379,4.1054580440966655
CCCCC,CCO,298.2,2.0515563381903004,3.925904167473067
CCCCC,CCO,298.2,2.2502386126218363,3.925904167473067
CCCCC,CCO,299.7,2.186051276738094,3.8741001079474633
CCCCC,CCO,303.2,2.224623551524334,3.756741001011405
CCCCC,CCO,304.2,2.2082744135228043,3.724087212536321
CCCCC,CCO,310.4,2.163323025660538,3.5298857077940617
CCCCC,CCO,312.1,2.151762203259462,3.479012700516006
CCCCC,CCO,313.2,2.1126345090356,3.4466160497038145
CCCCC,CCO,313.2,2.1701959049483,3.4466160497038145
CCCCC,CCO,322.0,2.1400661634962708,3.201387028914122
CCCCC,CCO,322.2,2.1162555148025524,3.1960881207810106
CCCCC,CCO,323.2,2.110213200346589,3.1697680002696105
CCCCC,CCO,324.7,2.1162555148025524,3.130826009797742
CCCCC,CCO,335.2,2.1041341542702074,2.875263651672592
CCCCC,CCO,343.0,2.0541237336955462,2.703047939061185
CCCCC,CCO,352.4,1.9459101490553128,2.5131378075361197
CCCCC,CCO,354.2,1.9315214116032136,2.47879344674649
CCCCC,CCO,354.4,2.0014800002101243,2.475015563118488
CCCC#N,CCO,278.2,1.5107219394949427,1.48128742780208
CCCC#N,CCO,288.2,1.425515074273172,1.3711516945975748
CCCC#N,CCO,293.2,1.3737155789130306,1.3205723799099829
CCCC#N,CCO,298.2,1.3506671834767394,1.272698413972717
CCCC#N,CCO,303.2,1.308332819650179,1.2273383292685032
CCCC#N,CCO,308.2,1.289232648276759,1.1843173210153046
CCCC#N,CCO,313.2,1.252762968495368,1.1434755420425793
CCCC#N,CCO,323.2,1.2149127443642704,1.0677562087777606
CCCCCC,CCO,293.2,2.258633205464863,4.089011612117372
CCCCCC,CCO,293.2,2.4849066497880004,4.089011612117372
CCCCCC,CCO,298.2,2.4849066497880004,3.9085408887983246
CCCCCC,CCO,298.2,2.359910159613315,3.9085408887983246
CCCCCC,CCO,303.2,2.5416019934645457,3.7384887025822815
CCCCCC,CCO,313.2,2.105352923464337,3.4266659463676072
CCCCCC,CCO,313.2,2.451005098112319,3.4266659463676072
CCCCCC,CCO,313.2,2.2925347571405443,3.4266659463676072
CCCCCC,CCO,322.2,2.302585092994046,3.174696937510874
CCCCCC,CCO,333.2,1.979621206397625,2.89870055994748
CCCCCC,CCO,333.2,2.272125885509337,2.89870055994748
CCCCCC,CCO,350.9,2.091864061678393,2.516745104003786
CCCCCC,CCO,354.2,2.163323025660538,2.45287328186784
CCCCCC,CCO,373.2,2.128231705849268,2.1229126809453813
c1ccncc1,CCO,313.2,-0.0408219945202551,0.0326789521337105
c1ccncc1,CCO,336.4,-0.0408219945202551,0.0315731242691027
c1ccncc1,CCO,350.6,-0.0618754037180875,0.0311462385250074
CCCCCCCC,CCO,298.2,2.7800607370784824,3.877674529748771
CCCCCCCC,CCO,298.2,2.738902664584975,3.877674529748771
CCCCCCCC,CCO,322.2,2.6741486494265287,3.135373058127712
CCCCCCCC,CCO,338.0,2.5726122302071057,2.743846889992728
CCCCCCCC,CCO,343.2,2.658859956911438,2.628607002854178
CCCCCCCC,CCO,353.7,2.5649493574615367,2.4137569008744184
CCCCCCCCC,CCO,298.2,2.9780773383152703,3.864288063838396
CCCCCCCCC,CCO,301.1,3.0349529867072724,3.762807119261248
CCCCCCCCC,CCO,320.9,2.9856819377004897,3.1533008453996443
CCCCCCCCC,CCO,320.9,2.9391619220655967,3.1533008453996443
CCCCCCCCC,CCO,355.2,2.740840023925201,2.3625141735626407
CNC=O,CCO,303.2,0.378436435720245,0.1935150576336703
CNC=O,CCO,313.2,0.3576744442718159,0.1811859025587698
C1COCCO1,CCO,298.2,1.1314021114911006,0.9993714296607996
C1COCCO1,CCO,323.2,1.0612565021243408,0.849546457559745
C1COCCO1,CCO,323.2,1.043804052173115,0.849546457559745
CCOC(C)=O,CCO,298.2,1.2837077723447896,1.502349876755905
CCOC(C)=O,CCO,328.2,0.9631743177730056,1.1901657010996485
CCCCCCC,CCO,293.5,2.5416019934645457,4.064167635939768
CCCCCCC,CCO,298.2,2.570319527636131,3.8939272820690647
CCCCCCC,CCO,303.2,2.70805020110221,3.722939846971352
CCCCCCC,CCO,303.2,2.574899688314705,3.722939846971352
CCCCCCC,CCO,303.3,2.5733752977756086,3.719621329672198
CCCCCCC,CCO,303.3,2.476538400117484,3.719621329672198
CCCCCCC,CCO,313.1,2.4069451083182885,3.4122951191965014
CCCCCCC,CCO,313.2,2.73046379593911,3.40933291332324
CCCCCCC,CCO,313.2,2.6461747973841225,3.40933291332324
CCCCCCC,CCO,313.2,2.5556757206762075,3.40933291332324
CCCCCCC,CCO,319.4,2.468099531471619,3.232014702134845
CCCCCCC,CCO,322.2,2.4849066497880004,3.155851336948953
CCCCCCC,CCO,322.8,2.3513752571634776,3.139833403703665
CCCCCCC,CCO,323.2,2.5877640352277083,3.1292130961638724
CCCCCCC,CCO,323.2,2.447550863244232,3.1292130961638724
CCCCCCC,CCO,333.2,2.653945942109009,2.8781179522828078
CCCCCCC,CCO,335.2,2.388762789235098,2.8310403773005737
CCCCCCC,CCO,337.7,2.4159137783010487,2.773570964460754
CCCCCCC,CCO,343.1,2.388762789235098,2.6544343677150994
CCCCCCC,CCO,347.8,2.33214389523559,2.5560001228367915
CCCCCCC,CCO,354.2,2.379546134130174,2.429283364705583
C1CCCC1,CCO,313.2,1.916922612182061,3.5885341208562505
CC(C)CC(C)(C)C,CCO,296.7,2.6390573296152584,3.904924335985633
CC(C)CC(C)(C)C,CCO,318.7,2.5572273113676265,3.206376473240139
CC(C)CC(C)(C)C,CCO,333.2,2.495681722955959,2.8314565448523155
CC(C)CC(C)(C)C,CCO,337.0,2.501435951739211,2.742451244303888
CC(C)CC(C)(C)C,CCO,353.2,2.476538400117484,2.399898180452237
CC(C)C(C)C(C)C,CCO,298.2,2.5915163848462583,3.866178771962344
CC(C)CCC(C)C,CCO,298.2,2.66095859356836,3.852524933231908
COC(=O)OC,CCO,313.2,1.6937790608678511,1.6040661434286974
CCC1CCCCC1,CCO,298.2,2.5974910105351463,3.975561083157656
ClC(Cl)(Cl)Cl,CO,293.2,2.012232791986386,3.767846906582738
ClC(Cl)(Cl)Cl,CO,298.2,2.0255131996542803,3.604588831669325
ClC(Cl)(Cl)Cl,CO,313.2,1.9768549529047348,3.167602137446788
ClC(Cl)(Cl)Cl,CO,333.2,1.874874375938561,2.6868857922374936
CCOCC,CO,298.2,1.244154593958768,2.0751089365516187
CCOCC,CO,338.2,1.1908875647772803,1.4591637330222034
CCOCC,CO,388.2,1.091923300517313,0.9671375180568068
CCO,CO,337.0,0.0198026272961797,0.027649108291999
CC(C)=O,CO,298.2,0.7701082216960737,0.7598136360975012
CC(C)=O,CO,303.2,0.7466879474879751,0.7303243438794855
CC(C)=O,CO,308.2,0.712949807856125,0.7023125452987801
CC(C)=O,CO,313.2,0.6931471805599453,0.6756802704655597
CC(C)=O,CO,313.2,0.6981347220709843,0.6756802704655597
CC(C)=O,CO,323.2,0.6626879730752367,0.6262015986813009
CC(C)=O,CO,337.7,0.5423242908253617,0.5623534264680493
CC(C)=O,CO,337.8,0.6043159668533296,0.561942291938408
CC(C)=O,CO,337.8,0.6830968447064438,0.561942291938408
ClC(Cl)Cl,CO,293.2,0.7929925155296614,2.4636548237069897
ClC(Cl)Cl,CO,298.2,0.85015092936961,2.360097701644017
ClC(Cl)Cl,CO,303.2,0.8241754429663494,2.262196519849663
ClC(Cl)Cl,CO,317.7,0.8878912573524571,2.0067942883145338
ClC(Cl)Cl,CO,323.2,1.0473189942805592,1.91979655010894
ClC(Cl)Cl,CO,328.2,0.8712933659434193,1.84491255568564
CCCO,CO,313.2,0.1222176327242491,0.1509166059530555
CCCO,CO,333.2,0.1133286853070032,0.1338728902249608
CCCCO,CO,313.2,0.262364264467491,0.1571658244253498
CC#N,CO,326.0,0.9783261227936078,0.7791672637029977
CC#N,CO,333.5,0.9555114450274363,0.7480176905095138
ClCCl,CO,298.2,1.0331844833456545,2.2803655556974114
ClCCl,CO,298.2,1.181727195378616,2.2803655556974114
ClCCl,CO,348.2,1.1631508098056809,1.5806314168624755
ClCCl,CO,398.2,1.1786549963416462,1.1425094631853976
CC(C)(C)O,CO,313.2,-0.3566749439387324,0.1308248690264012
CC(C)CO,CO,313.2,0.2231435513142097,0.1833506458899276
CCc1ccccc1,CO,298.2,2.580216829592325,3.3908474708890357
CCc1ccccc1,CO,298.2,2.631888840136646,3.3908474708890357
CCCCc1ccccc1,CO,298.2,3.198673117550681,3.468575352733912
CCCCc1ccccc1,CO,298.2,3.210843653170937,3.468575352733912
Cc1ccc(C)cc1,CO,313.2,2.546315277916644,2.9352806112408807
ClCCCl,CO,323.2,1.599387576580599,2.0593454711537764
CCCC(C)C,CO,298.2,3.173878458937465,4.174116788292415
CC(C)CC(C)C,CO,298.2,3.4041928906419536,4.159266110737206
Cc1ccccc1,CO,298.2,2.269028309465203,3.173859303325276
Cc1ccccc1,CO,298.2,2.306577114263583,3.173859303325276
Cc1ccccc1,CO,298.2,2.312535423847214,3.173859303325276
Cc1ccccc1,CO,303.2,2.299580583973747,3.037984195583144
Cc1ccccc1,CO,307.2,2.286455711064162,2.9346429476003224
Cc1ccccc1,CO,308.2,2.312535423847214,2.9095169743942075
Cc1ccccc1,CO,308.7,2.272125885509337,2.8970576354080397
Cc1ccccc1,CO,318.2,2.2793164660546914,2.672804706378901
Cc1ccccc1,CO,318.5,2.242835088588272,2.666091019948805
Cc1ccccc1,CO,328.2,2.2438960966453663,2.4601180338658484
Cc1ccccc1,CO,328.5,2.21375387928743,2.4540755150073674
Cc1ccccc1,CO,337.0,2.186051276738094,2.290395927741468
Cc1ccccc1,CO,337.2,2.2202898502672155,2.2867129035105016
Clc1ccccc1,CO,328.2,2.169053700369523,2.437779789807191
CCCCC,CO,298.2,2.970414465569701,4.189716238061813
CCCCC,CO,298.2,2.913437030827161,4.189716238061813
CCCCC,CO,303.2,3.0106208860477417,4.007743915481379
CCCCC,CO,313.2,2.917770732084279,3.6735554458947326
CCCC#N,CO,278.2,1.3787660946990992,1.4179264395424656
CCCC#N,CO,288.2,1.269760544863939,1.3011865134468217
CCCC#N,CO,298.2,1.2383742310432684,1.1966634080396032
CCCC#N,CO,308.2,1.1969481893889715,1.102709371523087
CCCC#N,CO,318.2,1.1537315878891892,1.0179441793444526
CCCCCC,CO,298.2,3.295836866004329,4.1790800668660015
CCCCCC,CO,298.2,3.2538567937634464,4.1790800668660015
CCCCCC,CO,303.2,3.254242968705492,3.995904179980693
CCCCCC,CO,313.2,3.157000421150113,3.659361980116034
CCCCCC,CO,333.2,2.9444389791664403,3.0874421021979512
CCCCCC,CO,373.2,2.602689685444384,2.241421597510466
c1ccncc1,CO,298.2,-0.1984509387238383,0.0283454718456187
c1ccncc1,CO,308.2,-0.1392620673335076,0.0222909081833287
c1ccncc1,CO,313.2,-0.1165338162559515,0.0193484965468778
c1ccncc1,CO,318.2,-0.0943106794712412,0.0164634038770401
CCCCCCCC,CO,298.2,3.8716175907931074,4.1629421610311965
CCCCCCCC,CO,298.2,3.8255932774297583,4.1629421610311965
CCCCCCCC,CO,308.7,3.765840495250065,3.78499386332105
CCCCCCCC,CO,318.5,3.681351187693145,3.4699625162404804
CCCCCCCC,CO,328.5,3.580737295494233,3.181041874184405
CCCCCCCC,CO,337.0,3.475067230228611,2.9581575240654323
CCCCCCCCC,CO,298.2,4.171151270461866,4.1566984130671765
CNC=O,CO,303.2,0.1655144384775733,-0.0984637046018129
CNC=O,CO,313.2,0.131028262406404,-0.1016638364857658
C1COCCO1,CO,298.2,1.220829921392359,0.9798339395593062
C1COCCO1,CO,308.7,1.172482137234565,0.9018138070895376
C1COCCO1,CO,318.5,1.1378330018213911,0.8359064873093116
C1COCCO1,CO,328.5,1.091923300517313,0.7746930060391621
C1COCCO1,CO,337.0,1.0577902941478543,0.7269233727267125
CCCCCCC,CO,298.2,3.559340082758951,4.171264962173346
CCCCCCC,CO,303.2,3.55820113047182,3.9868828603517854
CCCCCCC,CO,313.2,3.456316680883235,3.647987647709257
C1CCCC1,CO,288.2,2.785011242238338,4.680519401005253
CC(C)C(C)C(C)C,CO,298.2,3.6152329139456376,4.155072506404021
CC(C)CCC(C)C,CO,298.2,3.680090948080857,4.147274289680416
COC(=O)OC,CO,313.2,1.6956156086751528,1.4378163920225444
CCC1CCCCC1,CO,298.2,3.6653549090669792,4.22480762141908
ClC(Cl)(Cl)Cl,CC(C)O,354.8,1.2267122912954254,1.855530677441473
CCO,CC(C)O,298.2,-0.1278333715098848,0.0374303491631356
ClC(Cl)Cl,CC(C)O,323.2,0.6678293725756554,1.0936530267359283
CCCCO,CC(C)O,313.2,-0.0202027073175194,0.020909640820751
CCC(C)(C)C,CC(C)O,308.2,1.7783364488959144,3.0677934833735776
CC(C)CO,CC(C)O,313.2,-0.0202027073175194,0.0051425512547063
CCc1ccccc1,CC(C)O,298.2,1.824549292051046,2.8594260224560597
CCc1ccccc1,CC(C)O,298.2,1.803358605071407,2.8594260224560597
CCCCc1ccccc1,CC(C)O,298.2,2.1412419425852827,2.916567023903588
CCCCc1ccccc1,CC(C)O,298.2,2.1400661634962708,2.916567023903588
CCCC(C)C,CC(C)O,298.2,1.8702625307159984,3.354379749155668
CC(C)CC(C)C,CC(C)O,298.2,2.005525858729668,3.322448640887871
CC(C)CC(C)C,CC(C)O,308.2,1.9329696377795784,3.0414524091466317
CC1CCCCC1,CC(C)O,323.9,1.7950872593207297,2.82428793559422
CC1CCCCC1,CC(C)O,332.7,1.7578579175523736,2.63571466192436
CC1CCCCC1,CC(C)O,343.8,1.6974487897568136,2.42165789496699
CC1CCCCC1,CC(C)O,354.6,1.6409365794934714,2.235598931041753
Cc1ccccc1,CC(C)O,298.2,1.667706820558076,2.632043690770716
Cc1ccccc1,CC(C)O,298.2,1.6448050562713916,2.632043690770716
Cc1ccccc1,CC(C)O,298.2,1.6253112615903906,2.632043690770716
Cc1ccccc1,CC(C)O,313.2,1.603419840108537,2.33561443273583
Cc1ccccc1,CC(C)O,321.0,1.5390154481375546,2.1998975772470337
Cc1ccccc1,CC(C)O,331.7,1.4678743481123135,2.031235064509283
Cc1ccccc1,CC(C)O,343.1,1.4060969884160703,1.8710143348913848
Cc1ccccc1,CC(C)O,354.8,1.289232648276759,1.72458833928609
CCCCC,CC(C)O,298.2,1.6845453849209058,3.381402407662325
CCCCC,CC(C)O,308.2,1.8594181177018696,3.1022225638284846
CCCC#N,CC(C)O,278.2,1.541159071680806,1.457897576868
CCCC#N,CC(C)O,288.2,1.4655675420143983,1.3615039008785952
CCCC#N,CC(C)O,293.2,1.410986973710262,1.3170853791203894
CCCC#N,CC(C)O,298.2,1.366091653802371,1.2749493577447135
CCCC#N,CC(C)O,303.2,1.3402504226184837,1.2349378756258431
CCCC#N,CC(C)O,308.2,1.2919836816486494,1.1969065207287524
CCCC#N,CC(C)O,313.2,1.2669476034873244,1.160723058150123
CCCC#N,CC(C)O,323.2,1.1474024528375415,1.0934246161856334
CCCCCC,CC(C)O,298.2,1.87640694328834,3.3785612630282147
CCCCCC,CC(C)O,308.2,2.0014800002101243,3.0978377531052583
CCCCCC,CC(C)O,323.9,1.7369512327330598,2.717346725713076
CCCCCC,CC(C)O,328.2,1.7647307968401356,2.6242269208636424
CCCCCC,CC(C)O,332.7,1.7011051009599245,2.5313185897217965
CCCCCC,CC(C)O,343.8,1.6544112780768316,2.320287532533912
CCCCCC,CC(C)O,354.6,1.631199404215613,2.1369919315130104
c1ccncc1,CC(C)O,313.2,-0.0100503358535014,0.1135979415278264
CCCCCCCC,CC(C)O,298.2,2.221375037568502,3.360601048518894
CCCCCCCC,CC(C)O,298.2,2.26176309847379,3.360601048518894
CCCCCCCC,CC(C)O,308.2,2.2965670206684825,3.076838155479688
