Solute_SMILES,Solvent_SMILES,T,log-gamma,source_file,solute_rdkit_valid,solute_canonical_isomeric,solute_canonical_nonisomeric,solute_rdkit_isomeric_flag,solute_heuristic_isomer_flag,solute_isomer_detection_method,solute_isomer_collision_group,solute_collision_group_id,solvent_rdkit_valid,solvent_canonical_isomeric,solvent_canonical_nonisomeric,solvent_rdkit_isomeric_flag,solvent_heuristic_isomer_flag,solvent_isomer_detection_method,solvent_isomer_collision_group,solvent_collision_group_id,isomer_subset_flag,isomer_detection_reason,pair_nonisomeric_signature,pair_isomeric_signature,pair_collision_group_id
CC1CCCCC1C,O=CN1CCOCC1,40.1,3.356897123,IDAC_2026_dataset.csv,True,CC1CCCCC1C,CC1CCCCC1C,False,False,none,True,solute_iso_collision_0004,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,True,solute:collision,CC1CCCCC1C || O=CN1CCOCC1,CC1CCCCC1C || O=CN1CCOCC1,pair_iso_collision_0001
CC1CCCCC1C,O=CN1CCOCC1,40.1,3.265759411,IDAC_2026_dataset.csv,True,CC1CCCCC1C,CC1CCCCC1C,False,False,none,True,solute_iso_collision_0004,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,True,solute:collision,CC1CCCCC1C || O=CN1CCOCC1,CC1CCCCC1C || O=CN1CCOCC1,pair_iso_collision_0001
CC1CCCCC1C,O=CN1CCOCC1,59.5,3.139832618,IDAC_2026_dataset.csv,True,CC1CCCCC1C,CC1CCCCC1C,False,False,none,True,solute_iso_collision_0004,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,True,solute:collision,CC1CCCCC1C || O=CN1CCOCC1,CC1CCCCC1C || O=CN1CCOCC1,pair_iso_collision_0001
CC1CCCCC1C,O=CN1CCOCC1,59.5,3.025291076,IDAC_2026_dataset.csv,True,CC1CCCCC1C,CC1CCCCC1C,False,False,none,True,solute_iso_collision_0004,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,True,solute:collision,CC1CCCCC1C || O=CN1CCOCC1,CC1CCCCC1C || O=CN1CCOCC1,pair_iso_collision_0001
CC1CCCCC1C,O=CN1CCOCC1,61.71,3.079153882,IDAC_2026_dataset.csv,True,CC1CCCCC1C,CC1CCCCC1C,False,False,none,True,solute_iso_collision_0004,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,True,solute:collision,CC1CCCCC1C || O=CN1CCOCC1,CC1CCCCC1C || O=CN1CCOCC1,pair_iso_collision_0001
CC1CCCCC1C,O=CN1CCOCC1,61.71,2.978586115,IDAC_2026_dataset.csv,True,CC1CCCCC1C,CC1CCCCC1C,False,False,none,True,solute_iso_collision_0004,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,True,solute:collision,CC1CCCCC1C || O=CN1CCOCC1,CC1CCCCC1C || O=CN1CCOCC1,pair_iso_collision_0001
CC1CCCCC1C,O=CN1CCOCC1,79.3,2.867898902,IDAC_2026_dataset.csv,True,CC1CCCCC1C,CC1CCCCC1C,False,False,none,True,solute_iso_collision_0004,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,True,solute:collision,CC1CCCCC1C || O=CN1CCOCC1,CC1CCCCC1C || O=CN1CCOCC1,pair_iso_collision_0001
CC1CCCCC1C,O=CN1CCOCC1,79.3,2.867898902,IDAC_2026_dataset.csv,True,CC1CCCCC1C,CC1CCCCC1C,False,False,none,True,solute_iso_collision_0004,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,True,solute:collision,CC1CCCCC1C || O=CN1CCOCC1,CC1CCCCC1C || O=CN1CCOCC1,pair_iso_collision_0001
CC1CCCCC1C,O=CN1CCOCC1,79.94,2.950211758,IDAC_2026_dataset.csv,True,CC1CCCCC1C,CC1CCCCC1C,False,False,none,True,solute_iso_collision_0004,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,True,solute:collision,CC1CCCCC1C || O=CN1CCOCC1,CC1CCCCC1C || O=CN1CCOCC1,pair_iso_collision_0001
CC1CCCCC1C,O=CN1CCOCC1,79.94,2.85474458,IDAC_2026_dataset.csv,True,CC1CCCCC1C,CC1CCCCC1C,False,False,none,True,solute_iso_collision_0004,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,True,solute:collision,CC1CCCCC1C || O=CN1CCOCC1,CC1CCCCC1C || O=CN1CCOCC1,pair_iso_collision_0001
CC1CCCCC1C,O=CN1CCOCC1,100.2,2.714694744,IDAC_2026_dataset.csv,True,CC1CCCCC1C,CC1CCCCC1C,False,False,none,True,solute_iso_collision_0004,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,True,solute:collision,CC1CCCCC1C || O=CN1CCOCC1,CC1CCCCC1C || O=CN1CCOCC1,pair_iso_collision_0001
CC1CCCCC1C,O=CN1CCOCC1,100.2,2.646174797,IDAC_2026_dataset.csv,True,CC1CCCCC1C,CC1CCCCC1C,False,False,none,True,solute_iso_collision_0004,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,True,solute:collision,CC1CCCCC1C || O=CN1CCOCC1,CC1CCCCC1C || O=CN1CCOCC1,pair_iso_collision_0001
C[C@@H]1CCCC[C@@H]1C,C1COCCN1C=O,40.1,3.265759411,molecule_train.csv,True,C[C@@H]1CCCC[C@@H]1C,CC1CCCCC1C,True,True,rdkit+heuristic,True,solute_iso_collision_0004,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC1CCCCC1C || O=CN1CCOCC1,C[C@@H]1CCCC[C@@H]1C || O=CN1CCOCC1,pair_iso_collision_0001
C[C@@H]1CCCC[C@@H]1C,C1COCCN1C=O,59.5,3.025291076,molecule_train.csv,True,C[C@@H]1CCCC[C@@H]1C,CC1CCCCC1C,True,True,rdkit+heuristic,True,solute_iso_collision_0004,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC1CCCCC1C || O=CN1CCOCC1,C[C@@H]1CCCC[C@@H]1C || O=CN1CCOCC1,pair_iso_collision_0001
C[C@@H]1CCCC[C@@H]1C,C1COCCN1C=O,61.71,2.978586115,molecule_train.csv,True,C[C@@H]1CCCC[C@@H]1C,CC1CCCCC1C,True,True,rdkit+heuristic,True,solute_iso_collision_0004,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC1CCCCC1C || O=CN1CCOCC1,C[C@@H]1CCCC[C@@H]1C || O=CN1CCOCC1,pair_iso_collision_0001
C[C@@H]1CCCC[C@@H]1C,C1COCCN1C=O,79.3,2.867898902,molecule_train.csv,True,C[C@@H]1CCCC[C@@H]1C,CC1CCCCC1C,True,True,rdkit+heuristic,True,solute_iso_collision_0004,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC1CCCCC1C || O=CN1CCOCC1,C[C@@H]1CCCC[C@@H]1C || O=CN1CCOCC1,pair_iso_collision_0001
C[C@@H]1CCCC[C@@H]1C,C1COCCN1C=O,79.94,2.85474458,molecule_train.csv,True,C[C@@H]1CCCC[C@@H]1C,CC1CCCCC1C,True,True,rdkit+heuristic,True,solute_iso_collision_0004,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC1CCCCC1C || O=CN1CCOCC1,C[C@@H]1CCCC[C@@H]1C || O=CN1CCOCC1,pair_iso_collision_0001
C[C@@H]1CCCC[C@@H]1C,C1COCCN1C=O,100.2,2.646174797,molecule_train.csv,True,C[C@@H]1CCCC[C@@H]1C,CC1CCCCC1C,True,True,rdkit+heuristic,True,solute_iso_collision_0004,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC1CCCCC1C || O=CN1CCOCC1,C[C@@H]1CCCC[C@@H]1C || O=CN1CCOCC1,pair_iso_collision_0001
C/C=C/C,CO,-13.26,2.388762789,molecule_train.csv,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CO,CO,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CO,C/C=C/C || CO,pair_iso_collision_0002
C/C=C/C,CO,-3.17,2.360854001,molecule_train.csv,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CO,CO,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CO,C/C=C/C || CO,pair_iso_collision_0002
C/C=C/C,CO,6.76,2.332143895,molecule_train.csv,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CO,CO,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CO,C/C=C/C || CO,pair_iso_collision_0002
C/C=C/C,CO,26.83,2.302585093,molecule_test.csv,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CO,CO,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CO,C/C=C/C || CO,pair_iso_collision_0002
C/C=C/C,CO,36.94,2.292534757,molecule_test.csv,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CO,CO,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CO,C/C=C/C || CO,pair_iso_collision_0002
C/C=C/C,CO,46.89,2.261763098,molecule_train.csv,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CO,CO,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CO,C/C=C/C || CO,pair_iso_collision_0002
C/C=C/C,CO,102.05,1.987874348,molecule_test.csv,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CO,CO,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CO,C/C=C/C || CO,pair_iso_collision_0002
C/C=C/C,CO,121.65,1.887069649,molecule_train.csv,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CO,CO,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CO,C/C=C/C || CO,pair_iso_collision_0002
C/C=C/C,CO,139.45,1.791759469,molecule_train.csv,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CO,CO,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CO,C/C=C/C || CO,pair_iso_collision_0002
C/C=C\C,CO,-23.17,2.312535424,molecule_train.csv,True,C/C=C\C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CO,CO,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CO,C/C=C\C || CO,pair_iso_collision_0002
C/C=C\C,CO,-3.17,2.272125886,molecule_valid.csv,True,C/C=C\C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CO,CO,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CO,C/C=C\C || CO,pair_iso_collision_0002
C/C=C\C,CO,16.84,2.24495598,molecule_train.csv,True,C/C=C\C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CO,CO,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CO,C/C=C\C || CO,pair_iso_collision_0002
C/C=C\C,CO,26.85,2.233235015,molecule_test.csv,True,C/C=C\C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CO,CO,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CO,C/C=C\C || CO,pair_iso_collision_0002
C/C=C\C,CO,36.85,2.213753879,molecule_test.csv,True,C/C=C\C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CO,CO,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CO,C/C=C\C || CO,pair_iso_collision_0002
C/C=C\C,CO,46.85,2.192770227,molecule_valid.csv,True,C/C=C\C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CO,CO,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CO,C/C=C\C || CO,pair_iso_collision_0002
C/C=C\C,CO,56.85,2.16676537,molecule_train.csv,True,C/C=C\C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CO,CO,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CO,C/C=C\C || CO,pair_iso_collision_0002
C/C=C/C=C,CN1CCCC1=O,24.0,1.01523068,molecule_train.csv,True,C=C/C=C/C,C=CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0002,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,C=CC=CC || CN1CCCC1=O,C=C/C=C/C || CN1CCCC1=O,pair_iso_collision_0003
C/C=C/C=C,CN1CCCC1=O,35.0,1.211940974,molecule_train.csv,True,C=C/C=C/C,C=CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0002,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,C=CC=CC || CN1CCCC1=O,C=C/C=C/C || CN1CCCC1=O,pair_iso_collision_0003
C/C=C/C=C,CN1CCCC1=O,40.0,1.181727195,molecule_train.csv,True,C=C/C=C/C,C=CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0002,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,C=CC=CC || CN1CCCC1=O,C=C/C=C/C || CN1CCCC1=O,pair_iso_collision_0003
C/C=C/C=C,CN1CCCC1=O,45.0,1.17557333,molecule_train.csv,True,C=C/C=C/C,C=CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0002,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,C=CC=CC || CN1CCCC1=O,C=C/C=C/C || CN1CCCC1=O,pair_iso_collision_0003
C/C=C\C=C,CN1CCCC1=O,24.0,0.97455964,molecule_valid.csv,True,C=C/C=C\C,C=CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0002,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,C=CC=CC || CN1CCCC1=O,C=C/C=C\C || CN1CCCC1=O,pair_iso_collision_0003
C/C=C\C=C,CN1CCCC1=O,40.0,0.765467842,molecule_train.csv,True,C=C/C=C\C,C=CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0002,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,C=CC=CC || CN1CCCC1=O,C=C/C=C\C || CN1CCCC1=O,pair_iso_collision_0003
CC=CC=C,CN1CCCC1=O,24.0,1.01523068,IDAC_2026_dataset.csv,True,C=CC=CC,C=CC=CC,False,False,none,True,solute_iso_collision_0002,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:collision,C=CC=CC || CN1CCCC1=O,C=CC=CC || CN1CCCC1=O,pair_iso_collision_0003
CC=CC=C,CN1CCCC1=O,24.0,0.97455964,IDAC_2026_dataset.csv,True,C=CC=CC,C=CC=CC,False,False,none,True,solute_iso_collision_0002,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:collision,C=CC=CC || CN1CCCC1=O,C=CC=CC || CN1CCCC1=O,pair_iso_collision_0003
CC=CC=C,CN1CCCC1=O,35.0,1.211940974,IDAC_2026_dataset.csv,True,C=CC=CC,C=CC=CC,False,False,none,True,solute_iso_collision_0002,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:collision,C=CC=CC || CN1CCCC1=O,C=CC=CC || CN1CCCC1=O,pair_iso_collision_0003
CC=CC=C,CN1CCCC1=O,40.0,0.810930216,IDAC_2026_dataset.csv,True,C=CC=CC,C=CC=CC,False,False,none,True,solute_iso_collision_0002,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:collision,C=CC=CC || CN1CCCC1=O,C=CC=CC || CN1CCCC1=O,pair_iso_collision_0003
CC=CC=C,CN1CCCC1=O,40.0,1.181727195,IDAC_2026_dataset.csv,True,C=CC=CC,C=CC=CC,False,False,none,True,solute_iso_collision_0002,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:collision,C=CC=CC || CN1CCCC1=O,C=CC=CC || CN1CCCC1=O,pair_iso_collision_0003
CC=CC=C,CN1CCCC1=O,40.0,0.765467842,IDAC_2026_dataset.csv,True,C=CC=CC,C=CC=CC,False,False,none,True,solute_iso_collision_0002,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:collision,C=CC=CC || CN1CCCC1=O,C=CC=CC || CN1CCCC1=O,pair_iso_collision_0003
CC=CC=C,CN1CCCC1=O,45.0,1.17557333,IDAC_2026_dataset.csv,True,C=CC=CC,C=CC=CC,False,False,none,True,solute_iso_collision_0002,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:collision,C=CC=CC || CN1CCCC1=O,C=CC=CC || CN1CCCC1=O,pair_iso_collision_0003
C/C=C/C,CCC(CC)O,-13.19,1.137833002,molecule_test.csv,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CCC(O)CC,CCC(O)CC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CCC(O)CC,C/C=C/C || CCC(O)CC,pair_iso_collision_0004
C/C=C/C,CCC(CC)O,-3.13,1.118414916,molecule_train.csv,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CCC(O)CC,CCC(O)CC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CCC(O)CC,C/C=C/C || CCC(O)CC,pair_iso_collision_0004
C/C=C/C,CCC(CC)O,6.85,1.085189268,molecule_train.csv,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CCC(O)CC,CCC(O)CC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CCC(O)CC,C/C=C/C || CCC(O)CC,pair_iso_collision_0004
C/C=C/C,CCC(CC)O,16.85,1.057790294,molecule_test.csv,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CCC(O)CC,CCC(O)CC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CCC(O)CC,C/C=C/C || CCC(O)CC,pair_iso_collision_0004
C/C=C/C,CCC(CC)O,26.85,1.01884732,molecule_train.csv,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CCC(O)CC,CCC(O)CC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CCC(O)CC,C/C=C/C || CCC(O)CC,pair_iso_collision_0004
C/C=C/C,CCC(CC)O,36.86,0.982078472,molecule_train.csv,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CCC(O)CC,CCC(O)CC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CCC(O)CC,C/C=C/C || CCC(O)CC,pair_iso_collision_0004
C/C=C/C,CCC(CC)O,46.85,0.932164081,molecule_train.csv,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CCC(O)CC,CCC(O)CC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CCC(O)CC,C/C=C/C || CCC(O)CC,pair_iso_collision_0004
C/C=C/C,CCC(CC)O,56.86,0.916290732,molecule_train.csv,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CCC(O)CC,CCC(O)CC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CCC(O)CC,C/C=C/C || CCC(O)CC,pair_iso_collision_0004
C/C=C\C,CCC(CC)O,-13.22,1.124929597,molecule_train.csv,True,C/C=C\C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CCC(O)CC,CCC(O)CC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CCC(O)CC,C/C=C\C || CCC(O)CC,pair_iso_collision_0004
C/C=C\C,CCC(CC)O,-3.13,1.118414916,molecule_train.csv,True,C/C=C\C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CCC(O)CC,CCC(O)CC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CCC(O)CC,C/C=C\C || CCC(O)CC,pair_iso_collision_0004
C/C=C\C,CCC(CC)O,16.85,1.040276712,molecule_train.csv,True,C/C=C\C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CCC(O)CC,CCC(O)CC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CCC(O)CC,C/C=C\C || CCC(O)CC,pair_iso_collision_0004
C/C=C\C,CCC(CC)O,36.84,0.963174318,molecule_train.csv,True,C/C=C\C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CCC(O)CC,CCC(O)CC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CCC(O)CC,C/C=C\C || CCC(O)CC,pair_iso_collision_0004
C/C=C\C,CCC(CC)O,56.86,0.841567186,molecule_train.csv,True,C/C=C\C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CCC(O)CC,CCC(O)CC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,CC=CC || CCC(O)CC,C/C=C\C || CCC(O)CC,pair_iso_collision_0004
C/C=C/C=C,CCC(=O)NC,24.0,1.241268589,molecule_train.csv,True,C=C/C=C/C,C=CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0002,True,CCC(=O)NC,CCC(=O)NC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,C=CC=CC || CCC(=O)NC,C=C/C=C/C || CCC(=O)NC,pair_iso_collision_0005
C/C=C/C=C,CCC(=O)NC,40.0,1.128171091,molecule_test.csv,True,C=C/C=C/C,C=CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0002,True,CCC(=O)NC,CCC(=O)NC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,C=CC=CC || CCC(=O)NC,C=C/C=C/C || CCC(=O)NC,pair_iso_collision_0005
C/C=C/C=C,CCC(=O)NC,70.0,1.088561953,molecule_train.csv,True,C=C/C=C/C,C=CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0002,True,CCC(=O)NC,CCC(=O)NC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,C=CC=CC || CCC(=O)NC,C=C/C=C/C || CCC(=O)NC,pair_iso_collision_0005
C/C=C\C=C,CCC(=O)NC,24.0,1.208960346,molecule_train.csv,True,C=C/C=C\C,C=CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0002,True,CCC(=O)NC,CCC(=O)NC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,C=CC=CC || CCC(=O)NC,C=C/C=C\C || CCC(=O)NC,pair_iso_collision_0005
C/C=C\C=C,CCC(=O)NC,40.0,1.101940079,molecule_train.csv,True,C=C/C=C\C,C=CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0002,True,CCC(=O)NC,CCC(=O)NC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,C=CC=CC || CCC(=O)NC,C=C/C=C\C || CCC(=O)NC,pair_iso_collision_0005
C/C=C\C=C,CCC(=O)NC,70.0,1.061256502,molecule_train.csv,True,C=C/C=C\C,C=CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0002,True,CCC(=O)NC,CCC(=O)NC,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,C=CC=CC || CCC(=O)NC,C=C/C=C\C || CCC(=O)NC,pair_iso_collision_0005
CC=CC=C,CCC(=O)NC,24.0,1.241268589,IDAC_2026_dataset.csv,True,C=CC=CC,C=CC=CC,False,False,none,True,solute_iso_collision_0002,True,CCC(=O)NC,CCC(=O)NC,False,False,none,False,,True,solute:collision,C=CC=CC || CCC(=O)NC,C=CC=CC || CCC(=O)NC,pair_iso_collision_0005
CC=CC=C,CCC(=O)NC,24.0,1.208960346,IDAC_2026_dataset.csv,True,C=CC=CC,C=CC=CC,False,False,none,True,solute_iso_collision_0002,True,CCC(=O)NC,CCC(=O)NC,False,False,none,False,,True,solute:collision,C=CC=CC || CCC(=O)NC,C=CC=CC || CCC(=O)NC,pair_iso_collision_0005
CC=CC=C,CCC(=O)NC,40.0,1.128171091,IDAC_2026_dataset.csv,True,C=CC=CC,C=CC=CC,False,False,none,True,solute_iso_collision_0002,True,CCC(=O)NC,CCC(=O)NC,False,False,none,False,,True,solute:collision,C=CC=CC || CCC(=O)NC,C=CC=CC || CCC(=O)NC,pair_iso_collision_0005
CC=CC=C,CCC(=O)NC,40.0,1.101940079,IDAC_2026_dataset.csv,True,C=CC=CC,C=CC=CC,False,False,none,True,solute_iso_collision_0002,True,CCC(=O)NC,CCC(=O)NC,False,False,none,False,,True,solute:collision,C=CC=CC || CCC(=O)NC,C=CC=CC || CCC(=O)NC,pair_iso_collision_0005
CC=CC=C,CCC(=O)NC,70.0,1.088561953,IDAC_2026_dataset.csv,True,C=CC=CC,C=CC=CC,False,False,none,True,solute_iso_collision_0002,True,CCC(=O)NC,CCC(=O)NC,False,False,none,False,,True,solute:collision,C=CC=CC || CCC(=O)NC,C=CC=CC || CCC(=O)NC,pair_iso_collision_0005
CC=CC=C,CCC(=O)NC,70.0,1.061256502,IDAC_2026_dataset.csv,True,C=CC=CC,C=CC=CC,False,False,none,True,solute_iso_collision_0002,True,CCC(=O)NC,CCC(=O)NC,False,False,none,False,,True,solute:collision,C=CC=CC || CCC(=O)NC,C=CC=CC || CCC(=O)NC,pair_iso_collision_0005
C/C=C/C=C,CCNC(=O)C,24.0,1.205970807,molecule_train.csv,True,C=C/C=C/C,C=CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0002,True,CCNC(C)=O,CCNC(C)=O,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,C=CC=CC || CCNC(C)=O,C=C/C=C/C || CCNC(C)=O,pair_iso_collision_0006
C/C=C/C=C,CCNC(=O)C,40.0,1.095273387,molecule_train.csv,True,C=C/C=C/C,C=CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0002,True,CCNC(C)=O,CCNC(C)=O,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,C=CC=CC || CCNC(C)=O,C=C/C=C/C || CCNC(C)=O,pair_iso_collision_0006
C/C=C/C=C,CCNC(=O)C,70.0,1.050821625,molecule_train.csv,True,C=C/C=C/C,C=CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0002,True,CCNC(C)=O,CCNC(C)=O,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision,C=CC=CC || CCNC(C)=O,C=C/C=C/C || CCNC(C)=O,pair_iso_collision_0006
